,Text_ID,Sentence_ID,Sentence,Evaluative,Affect,Judgement,Appreciation,Ambiguous,binary,binary_justification,binary_evidence_span,multiclass_label,multiclass_probability_affect,multiclass_probability_judgment,multiclass_probability_appreciation,multiclass_spans,multiclass_explanation,binary_raw_output,multiclass_raw_output,Source_File
224,Med15.,S26,What is the prognosis?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and neutral, asking for information without expressing any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and neutral, asking for information without expressing any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
225,Med15.,S24,What do you know about this?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and inquisitive, with no emotional stance or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and inquisitive, with no emotional stance or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
226,Med15.,S99,"We're part of this system, too.",0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
227,Med15.,S57,"Well, yes you can if you move their food.",0,0.0,0.0,0.0,0,1.0,The TARGET text contains a judgment of behaviour.,"Well, yes you can if you move their food.",appreciation,0.05,0.1,0.85,if you move their food,"The text evaluates the process of herding cats by moving their food, which is an appreciation of the method's effectiveness.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET text contains a judgment of behaviour."",
  ""evidence_span"": ""Well, yes you can if you move their food.""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.85,
  ""top_spans"": [""if you move their food""],
  ""explanation"": ""The text evaluates the process of herding cats by moving their food, which is an appreciation of the method's effectiveness.""
}",mistral-large-instruct/Med15_classified.xlsx
228,Med15.,S128,We'll not only find ourselves there but we'll also be able to step into the shoes of those we fear and those who fear us.,1,0.0,1.0,0.0,0,0.0,"The TARGET text is descriptive and factual, with no clear emotional stance or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is descriptive and factual, with no clear emotional stance or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
229,Med15.,S60,"Well before the internet was in common use, Pat and I established PXE International, a nonprofit dedicated to initiating research and conducting it on PXE and also supporting individuals with the disease.",0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no emotional stance, judgment of people/behaviour, or quality/value evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no emotional stance, judgment of people/behaviour, or quality/value evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
230,Med15.,S34,We want to flee back to the land of normal.,1,0.0,0.0,1.0,0,1.0,The phrase 'flee back to the land of normal' expresses a desire and implies a negative evaluation of the current situation.,flee back to the land of normal,affect,0.9,0.05,0.05,We want to flee back to the land of normal.,"The text expresses a strong emotional desire to escape a situation, indicating affect as the primary category.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'flee back to the land of normal' expresses a desire and implies a negative evaluation of the current situation."",
  ""evidence_span"": ""flee back to the land of normal""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.90,
  ""probability_judgment"": 0.05,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""We want to flee back to the land of normal.""],
  ""explanation"": ""The text expresses a strong emotional desire to escape a situation, indicating affect as the primary category.""
}",mistral-large-instruct/Med15_classified.xlsx
231,Med15.,S51,We realized that we would have to do work on this condition ourselves to find solutions for ourselves and others like us.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
232,Med15.,S63,We quickly learned that this shared resource was not going to be enough.,1,0.0,0.0,1.0,0,1.0,The phrase 'not going to be enough' indicates a judgment of the shared resource.,not going to be enough,appreciation,0.05,0.1,0.85,this shared resource was not going to be enough,"The text evaluates the adequacy of a resource, which falls under appreciation of things and their value.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'not going to be enough' indicates a judgment of the shared resource."",
  ""evidence_span"": ""not going to be enough""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.85,
  ""top_spans"": [""this shared resource was not going to be enough""],
  ""explanation"": ""The text evaluates the adequacy of a resource, which falls under appreciation of things and their value.""
}",mistral-large-instruct/Med15_classified.xlsx
233,Med15.,S71,We put together a research consortium.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
234,Med15.,S69,We patented it so that it would be freely available.,1,0.0,0.0,1.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
235,Med15.,S81,"We joined with, and I eventually led, Genetic Alliance -- a network of health advocacy, patient advocacy, research and health organizations.",0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
236,Med15.,S72,We held research meetings and opened a center of excellence.,0,0.0,0.0,0.0,0,0.0,"The TARGET text describes factual events without any emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text describes factual events without any emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
237,Med15.,S73,"We found more than 4,000 people around the world who had PXE, and held patient meetings and did clinical trials and studies.",0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual, describing actions taken without any emotional stance or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual, describing actions taken without any emotional stance or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
238,Med15.,S46,We didn't understand a thing.,0,0.0,0.0,0.0,0,1.0,The phrase 'didn't understand a thing' expresses a negative evaluation of their comprehension.,didn't understand a thing,affect,0.9,0.05,0.05,We didn't understand a thing.,"The text expresses a feeling of confusion and lack of understanding, which is an emotional response, thus affect is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'didn't understand a thing' expresses a negative evaluation of their comprehension."",
  ""evidence_span"": ""didn't understand a thing""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.90,
  ""probability_judgment"": 0.05,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""We didn't understand a thing.""],
  ""explanation"": ""The text expresses a feeling of confusion and lack of understanding, which is an emotional response, thus affect is primary.""
}",mistral-large-instruct/Med15_classified.xlsx
239,Med15.,S70,We created a diagnostic test.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
240,Med15.,S82,"We built scalable and extensible resources, like biobanks and registries and directories of support for all diseases.",1,0.0,0.0,1.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment of people/behaviour, or quality/value evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment of people/behaviour, or quality/value evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Med15_classified.xlsx
241,Phi3.,S25,"You see, I had become an enthusiast for capitalism, and I want to tell you why that is.",1,0.0,1.0,0.0,0,1.0,The phrase 'enthusiast for capitalism' expresses a positive evaluation.,enthusiast for capitalism,appreciation,0.05,0.1,0.85,enthusiast for capitalism,"The text evaluates the concept of capitalism positively, indicating appreciation for it.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'enthusiast for capitalism' expresses a positive evaluation."",
  ""evidence_span"": ""enthusiast for capitalism""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.85,
  ""top_spans"": [""enthusiast for capitalism""],
  ""explanation"": ""The text evaluates the concept of capitalism positively, indicating appreciation for it.""
}",mistral-large-instruct/Phi3_classified.xlsx
242,Phi3.,S173,"You know, all of us in this room, we're blessed.",1,1.0,0.0,0.0,0,1.0,The phrase 'we're blessed' expresses a positive evaluation of the situation.,we're blessed,appreciation,0.1,0.1,0.8,we're blessed,"The text evaluates the quality of their situation, indicating appreciation of their circumstances.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'we're blessed' expresses a positive evaluation of the situation."",
  ""evidence_span"": ""we're blessed""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.80,
  ""top_spans"": [""we're blessed""],
  ""explanation"": ""The text evaluates the quality of their situation, indicating appreciation of their circumstances.""
}",mistral-large-instruct/Phi3_classified.xlsx
243,Phi3.,S61,"You know what, I still don't care.",1,1.0,0.0,0.0,0,1.0,The phrase 'I still don't care' expresses an emotional stance.,I still don't care,affect,0.9,0.05,0.05,I still don't care,"The text expresses a feeling or emotion of indifference, which aligns with the definition of affect.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'I still don't care' expresses an emotional stance."",
  ""evidence_span"": ""I still don't care""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.90,
  ""probability_judgment"": 0.05,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""I still don't care""],
  ""explanation"": ""The text expresses a feeling or emotion of indifference, which aligns with the definition of affect.""
}",mistral-large-instruct/Phi3_classified.xlsx
244,Phi3.,S94,You know what I was thinking?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and does not express any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and does not express any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
245,Phi3.,S108,"You expect to see this between Palestinians and Israelis, for example.",0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely descriptive and factual, with no clear emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely descriptive and factual, with no clear emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
246,Phi3.,S114,You can't progress as a society when you have this kind of asymmetry.,1,0.0,1.0,0.0,0,1.0,The text expresses a judgment of societal progress.,You can't progress as a society when you have this kind of asymmetry.,judgment,0.05,0.9,0.05,You can't progress as a society when you have this kind of asymmetry.,"The text evaluates societal progress based on the presence of asymmetry, which is a judgment of behavior against social norms.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The text expresses a judgment of societal progress."",
  ""evidence_span"": ""You can't progress as a society when you have this kind of asymmetry.""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.90,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""You can't progress as a society when you have this kind of asymmetry.""],
  ""explanation"": ""The text evaluates societal progress based on the presence of asymmetry, which is a judgment of behavior against social norms.""
}",mistral-large-instruct/Phi3_classified.xlsx
247,Phi3.,S145,Yes.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely affirmative and does not express any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely affirmative and does not express any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
248,Phi3.,S145,Yes.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and does not express any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and does not express any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
249,Phi3.,S146,Yes.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely affirmative and does not express any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely affirmative and does not express any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
250,Phi3.,S146,Yes.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and does not express any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and does not express any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
251,Phi3.,S141,Yeah.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely affirmative and does not express any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely affirmative and does not express any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
252,Phi3.,S87,Wrong.,1,0.0,1.0,0.0,0,1.0,The word 'Wrong' expresses a judgment.,Wrong,judgment,0.0,1.0,0.0,Wrong.,"The text 'Wrong.' evaluates the previous statement against social norms, indicating a judgment.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The word 'Wrong' expresses a judgment."",
  ""evidence_span"": ""Wrong""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.0,
  ""probability_judgment"": 1.0,
  ""probability_appreciation"": 0.0,
  ""top_spans"": [""Wrong.""],
  ""explanation"": ""The text 'Wrong.' evaluates the previous statement against social norms, indicating a judgment.""
}",mistral-large-instruct/Phi3_classified.xlsx
253,Phi3.,S87,Wrong.,1,0.0,1.0,0.0,0,1.0,The word 'Wrong' expresses a judgment of the previous statement.,Wrong,judgment,0.05,0.9,0.05,Wrong.,"The word 'Wrong' evaluates the previous statement against social norms, indicating judgment.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The word 'Wrong' expresses a judgment of the previous statement."",
  ""evidence_span"": ""Wrong""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.90,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""Wrong.""],
  ""explanation"": ""The word 'Wrong' evaluates the previous statement against social norms, indicating judgment.""
}",mistral-large-instruct/Phi3_classified.xlsx
254,Phi3.,S129,Wrong.,1,0.0,1.0,0.0,0,1.0,The word 'Wrong' expresses a judgment.,Wrong,judgment,0.0,1.0,0.0,Wrong.,"The text 'Wrong.' evaluates the previous statement against social norms, indicating a judgment.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The word 'Wrong' expresses a judgment."",
  ""evidence_span"": ""Wrong""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.0,
  ""probability_judgment"": 1.0,
  ""probability_appreciation"": 0.0,
  ""top_spans"": [""Wrong.""],
  ""explanation"": ""The text 'Wrong.' evaluates the previous statement against social norms, indicating a judgment.""
}",mistral-large-instruct/Phi3_classified.xlsx
255,Phi3.,S129,Wrong.,1,0.0,1.0,0.0,0,1.0,The word 'Wrong' expresses a judgment of the previous statement.,Wrong,judgment,0.05,0.9,0.05,Wrong.,"The word 'Wrong' evaluates the previous statement against social norms, indicating judgment.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The word 'Wrong' expresses a judgment of the previous statement."",
  ""evidence_span"": ""Wrong""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.90,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""Wrong.""],
  ""explanation"": ""The word 'Wrong' evaluates the previous statement against social norms, indicating judgment.""
}",mistral-large-instruct/Phi3_classified.xlsx
256,Phi3.,S154,Why is that dangerous?,1,0.0,0.0,1.0,0,0.0,"The TARGET text is a question asking for an explanation, not expressing an evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a question asking for an explanation, not expressing an evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
257,Phi3.,S89,Why do I know it by heart?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is a question about knowledge, not expressing emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a question about knowledge, not expressing emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
258,Phi3.,S85,Who said it?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is a question asking for the source of a statement, with no evaluative content.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a question asking for the source of a statement, with no evaluative content."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
259,Phi3.,S171,Where does this start?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and neutral, asking a question about the start of something without any emotional stance or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and neutral, asking a question about the start of something without any emotional stance or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
260,Phi3.,S177,"When people hear us, with the kind of unpredictable ideology, then maybe people will listen.",1,0.0,0.0,1.0,0,1.0,The phrase 'unpredictable ideology' suggests a judgment of behaviour or quality evaluation.,unpredictable ideology,appreciation,0.1,0.15,0.75,unpredictable ideology ||| people will listen,"The text evaluates the quality and value of an ideology and its potential impact, making appreciation the primary category.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'unpredictable ideology' suggests a judgment of behaviour or quality evaluation."",
  ""evidence_span"": ""unpredictable ideology""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.15,
  ""probability_appreciation"": 0.75,
  ""top_spans"": [""unpredictable ideology"", ""people will listen""],
  ""explanation"": ""The text evaluates the quality and value of an ideology and its potential impact, making appreciation the primary category.""
}",mistral-large-instruct/Phi3_classified.xlsx
261,Phi3.,S5,"When I was 19, I dropped out of college -- dropped out, kicked out, splitting hairs.",1,0.0,1.0,0.0,0,1.0,The phrase 'kicked out' implies a judgment of behaviour.,kicked out,judgment,0.1,0.8,0.1,dropped out of college ||| kicked out,"The text evaluates the speaker's actions against social norms, indicating judgment.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'kicked out' implies a judgment of behaviour."",
  ""evidence_span"": ""kicked out""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.80,
  ""probability_appreciation"": 0.10,
  ""top_spans"": [""dropped out of college"", ""kicked out""],
  ""explanation"": ""The text evaluates the speaker's actions against social norms, indicating judgment.""
}",mistral-large-instruct/Phi3_classified.xlsx
262,Phi3.,S105,What's that?,0,0.0,0.0,0.0,0,0.0,The TARGET text is a neutral question with no evaluative content.,0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a neutral question with no evaluative content."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
263,Phi3.,S42,What?,0,0.0,0.0,0.0,0,0.0,The TARGET text is purely a question with no evaluative content.,0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely a question with no evaluative content."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
264,Phi3.,S42,What?,0,0.0,0.0,0.0,0,0.0,The TARGET text is a neutral question with no evaluative content.,0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a neutral question with no evaluative content."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
265,Phi3.,S97,What?,0,0.0,0.0,0.0,0,0.0,The TARGET text is purely a question with no evaluative content.,0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely a question with no evaluative content."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
266,Phi3.,S97,What?,0,0.0,0.0,0.0,0,0.0,The TARGET text is a neutral question with no evaluative content.,0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a neutral question with no evaluative content."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi3_classified.xlsx
267,Phi8.,S104,You might say that we become the authors of our own lives.,1,0.0,1.0,0.0,0,0.0,"The TARGET text is purely descriptive and does not express any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely descriptive and does not express any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi8_classified.xlsx
268,Phi8.,S109,"You might decide to be a pink sock-wearing, cereal-loving, country-living banker, and I might decide to be a black sock-wearing, urban, donut-loving artist.",1,0.0,1.0,0.0,0,1.0,The text contains judgments of people/behaviour and aesthetic evaluations.,"pink sock-wearing, cereal-loving, country-living banker, black sock-wearing, urban, donut-loving artist",appreciation,0.1,0.1,0.8,"pink sock-wearing, cereal-loving, country-living banker ||| black sock-wearing, urban, donut-loving artist","The text evaluates qualities and characteristics of things and phenomena, so appreciation is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The text contains judgments of people/behaviour and aesthetic evaluations."",
  ""evidence_span"": ""pink sock-wearing, cereal-loving, country-living banker, black sock-wearing, urban, donut-loving artist""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.80,
  ""top_spans"": [""pink sock-wearing, cereal-loving, country-living banker"", ""black sock-wearing, urban, donut-loving artist""],
  ""explanation"": ""The text evaluates qualities and characteristics of things and phenomena, so appreciation is primary.""
}",mistral-large-instruct/Phi8_classified.xlsx
269,Phi8.,S15,You could have high fiber bran cereal or a chocolate donut.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely descriptive, listing options without any emotional stance or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely descriptive, listing options without any emotional stance or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Phi8_classified.xlsx
270,Phi8.,S12,"You agonize over whether to stay in your current job in the city or uproot your life for more challenging work in the country, because staying is better in some ways, moving is better in others, and neither is better than the other overall.",1,1.0,0.0,1.0,1,1.0,The text expresses a judgment of the situation and emotional stance.,You agonize over whether to stay in your current job in the city or uproot your life for more challenging work in the country,appreciation,0.1,0.1,0.8,staying is better in some ways ||| moving is better in others ||| neither is better than the other overall,"The text evaluates the quality and value of different life choices, focusing on their advantages and disadvantages, which aligns with appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The text expresses a judgment of the situation and emotional stance."",
  ""evidence_span"": ""You agonize over whether to stay in your current job in the city or uproot your life for more challenging work in the country""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.80,
  ""top_spans"": [""staying is better in some ways"", ""moving is better in others"", ""neither is better than the other overall""],
  ""explanation"": ""The text evaluates the quality and value of different life choices, focusing on their advantages and disadvantages, which aligns with appreciation.""
}",mistral-large-instruct/Phi8_classified.xlsx
